plantName,plantID,ID,homogenized_yn,projectNumber,sampling,sampleID,milkType,size,container,dateProcessed,dateInitial,Day,day,greaterThanLessThan,dataValue,countability,count_type
Hood-Agawam,N,N_2016b_4272,yes,447,2016b,4272,skim,gal,plastic,2016-10-25T00:00:00Z,2016-10-27T00:00:00Z,DI,2,,3800,,
Hood-Agawam,N,N_2016b_4272,yes,447,2016b,4272,skim,gal,plastic,2016-10-25T00:00:00Z,2016-10-27T00:00:00Z,D7,7,,3700,,
Hood-Agawam,N,N_2016b_4272,yes,447,2016b,4272,skim,gal,plastic,2016-10-25T00:00:00Z,2016-10-27T00:00:00Z,D10,10,,830000,,
Hood-Agawam,N,N_2016b_4272,yes,447,2016b,4272,skim,gal,plastic,2016-10-25T00:00:00Z,2016-10-27T00:00:00Z,D14,14,,1.5E8,,
Hood-Agawam,N,N_2016b_4272,yes,447,2016b,4272,skim,gal,plastic,2016-10-25T00:00:00Z,2016-10-27T00:00:00Z,D17,17,>,1.0E10,E,aboveLOD
Hood-Agawam,N,N_2016b_4272,yes,447,2016b,4272,skim,gal,plastic,2016-10-25T00:00:00Z,2016-10-27T00:00:00Z,D21,21,,7.4E8,,
Hood-Agawam,N,N_2017a_4476,yes,452,2017a,4476,whole,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,DI,2,,1500,,
Hood-Agawam,N,N_2017a_4476,yes,452,2017a,4476,whole,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D7,7,,1700,,
Hood-Agawam,N,N_2017a_4476,yes,452,2017a,4476,whole,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D10,10,,1000,,
Hood-Agawam,N,N_2017a_4476,yes,452,2017a,4476,whole,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D14,14,,36000,,
Hood-Agawam,N,N_2017a_4476,yes,452,2017a,4476,whole,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D17,17,,460000,,
Hood-Agawam,N,N_2017a_4476,yes,452,2017a,4476,whole,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D21,21,,2.4E7,,
Hood-Agawam,N,N_2017a_4477,yes,452,2017a,4477,reducedfat,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,DI,2,,1300,,
Hood-Agawam,N,N_2017a_4477,yes,452,2017a,4477,reducedfat,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D7,7,,1800,,
Hood-Agawam,N,N_2017a_4477,yes,452,2017a,4477,reducedfat,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D10,10,,1400,,
Hood-Agawam,N,N_2017a_4477,yes,452,2017a,4477,reducedfat,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D14,14,,700,,
Hood-Agawam,N,N_2017a_4477,yes,452,2017a,4477,reducedfat,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D17,17,,6300,,
Hood-Agawam,N,N_2017a_4477,yes,452,2017a,4477,reducedfat,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D21,21,,900000,,
Hood-Agawam,N,N_2017a_4478,yes,452,2017a,4478,skim,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,DI,2,,180,E,
Hood-Agawam,N,N_2017a_4478,yes,452,2017a,4478,skim,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D7,7,,400,,
Hood-Agawam,N,N_2017a_4478,yes,452,2017a,4478,skim,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D10,10,,140,E,
Hood-Agawam,N,N_2017a_4478,yes,452,2017a,4478,skim,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D14,14,,260,E,
Hood-Agawam,N,N_2017a_4478,yes,452,2017a,4478,skim,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D17,17,>,400000,E,aboveLOD
Hood-Agawam,N,N_2017a_4478,yes,452,2017a,4478,skim,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D21,21,,7200,E,
Hood-Agawam,N,N_2017a_4479,yes,452,2017a,4479,lowfat,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,DI,2,,530,,
Hood-Agawam,N,N_2017a_4479,yes,452,2017a,4479,lowfat,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D7,7,,150,E,
Hood-Agawam,N,N_2017a_4479,yes,452,2017a,4479,lowfat,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D10,10,,170,E,
Hood-Agawam,N,N_2017a_4479,yes,452,2017a,4479,lowfat,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D14,14,,280,E,
Hood-Agawam,N,N_2017a_4479,yes,452,2017a,4479,lowfat,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D17,17,,6800,,
Hood-Agawam,N,N_2017a_4479,yes,452,2017a,4479,lowfat,hg,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D21,21,,240000,,
Hood-Agawam,N,N_2017a_4481,yes,452,2017a,4481,whole,hg,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,DI,2,,1900,,
Hood-Agawam,N,N_2017a_4481,yes,452,2017a,4481,whole,hg,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D7,7,,2000,,
Hood-Agawam,N,N_2017a_4481,yes,452,2017a,4481,whole,hg,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D10,10,,1.0E7,,
Hood-Agawam,N,N_2017a_4481,yes,452,2017a,4481,whole,hg,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D14,14,,6.6E7,,
Hood-Agawam,N,N_2017a_4481,yes,452,2017a,4481,whole,hg,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D17,17,,9.4E7,,
Hood-Agawam,N,N_2017a_4481,yes,452,2017a,4481,whole,hg,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D21,21,,1.5E8,,
Hood-Agawam,N,N_2017a_4482,yes,452,2017a,4482,whole,gal,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,DI,2,,1600,,
Hood-Agawam,N,N_2017a_4482,yes,452,2017a,4482,whole,gal,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D7,7,,2200,,
Hood-Agawam,N,N_2017a_4482,yes,452,2017a,4482,whole,gal,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D10,10,,4100000,,
Hood-Agawam,N,N_2017a_4482,yes,452,2017a,4482,whole,gal,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D14,14,,9.2E7,,
Hood-Agawam,N,N_2017a_4482,yes,452,2017a,4482,whole,gal,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D17,17,,1.0E8,,
Hood-Agawam,N,N_2017a_4482,yes,452,2017a,4482,whole,gal,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D21,21,,1.7E8,,
Hood-Agawam,N,N_2017a_4483,yes,452,2017a,4483,reducedfat,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,DI,2,,2900,,
Hood-Agawam,N,N_2017a_4483,yes,452,2017a,4483,reducedfat,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D7,7,,2800,,
Hood-Agawam,N,N_2017a_4483,yes,452,2017a,4483,reducedfat,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D10,10,,2500,,
Hood-Agawam,N,N_2017a_4483,yes,452,2017a,4483,reducedfat,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D14,14,,7700,,
Hood-Agawam,N,N_2017a_4483,yes,452,2017a,4483,reducedfat,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D17,17,,170000,,
Hood-Agawam,N,N_2017a_4483,yes,452,2017a,4483,reducedfat,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D21,21,,6200000,,
Hood-Agawam,N,N_2017a_4484,yes,452,2017a,4484,reducedfat,gal,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,DI,2,,3200,,
Hood-Agawam,N,N_2017a_4484,yes,452,2017a,4484,reducedfat,gal,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D7,7,,1000,,
Hood-Agawam,N,N_2017a_4484,yes,452,2017a,4484,reducedfat,gal,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D10,10,,1200,,
Hood-Agawam,N,N_2017a_4484,yes,452,2017a,4484,reducedfat,gal,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D14,14,,6400,,
Hood-Agawam,N,N_2017a_4484,yes,452,2017a,4484,reducedfat,gal,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D17,17,,280000,,
Hood-Agawam,N,N_2017a_4484,yes,452,2017a,4484,reducedfat,gal,plastic,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D21,21,,7200000,,
Hood-Agawam,N,N_2017a_4485,yes,452,2017a,4485,skim,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,DI,2,,12000,,
Hood-Agawam,N,N_2017a_4485,yes,452,2017a,4485,skim,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D7,7,,130,E,
Hood-Agawam,N,N_2017a_4485,yes,452,2017a,4485,skim,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D10,10,,82,E,
Hood-Agawam,N,N_2017a_4485,yes,452,2017a,4485,skim,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D14,14,,330,E,
Hood-Agawam,N,N_2017a_4485,yes,452,2017a,4485,skim,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D17,17,,1100,,
Hood-Agawam,N,N_2017a_4485,yes,452,2017a,4485,skim,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D21,21,,1000000,,
Hood-Agawam,N,N_2017a_4486,yes,452,2017a,4486,lowfat,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,DI,2,,1900,,
Hood-Agawam,N,N_2017a_4486,yes,452,2017a,4486,lowfat,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D7,7,,16000,,
Hood-Agawam,N,N_2017a_4486,yes,452,2017a,4486,lowfat,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D10,10,,6600000,,
Hood-Agawam,N,N_2017a_4486,yes,452,2017a,4486,lowfat,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D14,14,,2.1E8,,
Hood-Agawam,N,N_2017a_4486,yes,452,2017a,4486,lowfat,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D17,17,,4.0E8,,
Hood-Agawam,N,N_2017a_4486,yes,452,2017a,4486,lowfat,ss,paper,2017-05-16T00:00:00Z,2017-05-18T00:00:00Z,D21,21,,4.7E9,,
Hood-Agawam,N,N_2017b_4567,yes,455,2017b,4567,whole,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,DI,2,,890,,
Hood-Agawam,N,N_2017b_4567,yes,455,2017b,4567,whole,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D7,7,,840,,
Hood-Agawam,N,N_2017b_4567,yes,455,2017b,4567,whole,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D10,10,,700,,
Hood-Agawam,N,N_2017b_4567,yes,455,2017b,4567,whole,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D14,14,>,400000,E,aboveLOD
Hood-Agawam,N,N_2017b_4567,yes,455,2017b,4567,whole,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D17,17,,1300,E,
Hood-Agawam,N,N_2017b_4567,yes,455,2017b,4567,whole,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D21,21,,45000,,
Hood-Agawam,N,N_2017b_4568,yes,455,2017b,4568,reducedfat,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,DI,2,,1600,,
Hood-Agawam,N,N_2017b_4568,yes,455,2017b,4568,reducedfat,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D7,7,,1400,,
Hood-Agawam,N,N_2017b_4568,yes,455,2017b,4568,reducedfat,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D10,10,,10000,,
Hood-Agawam,N,N_2017b_4568,yes,455,2017b,4568,reducedfat,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D14,14,,120000,,
Hood-Agawam,N,N_2017b_4568,yes,455,2017b,4568,reducedfat,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D17,17,,160000,,
Hood-Agawam,N,N_2017b_4568,yes,455,2017b,4568,reducedfat,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D21,21,,610000,,
Hood-Agawam,N,N_2017b_4569,yes,455,2017b,4569,skim,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,DI,2,,690,,
Hood-Agawam,N,N_2017b_4569,yes,455,2017b,4569,skim,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D7,7,,1000,,
Hood-Agawam,N,N_2017b_4569,yes,455,2017b,4569,skim,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D10,10,,6100,,
Hood-Agawam,N,N_2017b_4569,yes,455,2017b,4569,skim,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D14,14,,18000,,
Hood-Agawam,N,N_2017b_4569,yes,455,2017b,4569,skim,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D17,17,>,4.0E7,E,aboveLOD
Hood-Agawam,N,N_2017b_4569,yes,455,2017b,4569,skim,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D21,21,,2400000,,
Hood-Agawam,N,N_2017b_4570,yes,455,2017b,4570,lowfat,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,DI,2,,340,E,
Hood-Agawam,N,N_2017b_4570,yes,455,2017b,4570,lowfat,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D7,7,,1400,,
Hood-Agawam,N,N_2017b_4570,yes,455,2017b,4570,lowfat,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D10,10,,940,,
Hood-Agawam,N,N_2017b_4570,yes,455,2017b,4570,lowfat,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D14,14,,14000,E,
Hood-Agawam,N,N_2017b_4570,yes,455,2017b,4570,lowfat,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D17,17,,3900,E,
Hood-Agawam,N,N_2017b_4570,yes,455,2017b,4570,lowfat,hg,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D21,21,<,100,E,belowLOD
Hood-Agawam,N,N_2017b_4572,yes,455,2017b,4572,whole,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,DI,2,,1100,,
Hood-Agawam,N,N_2017b_4572,yes,455,2017b,4572,whole,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D7,7,,1400,,
Hood-Agawam,N,N_2017b_4572,yes,455,2017b,4572,whole,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D10,10,,2000,,
Hood-Agawam,N,N_2017b_4572,yes,455,2017b,4572,whole,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D14,14,,3000,E,
Hood-Agawam,N,N_2017b_4572,yes,455,2017b,4572,whole,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D17,17,,3400,,
Hood-Agawam,N,N_2017b_4572,yes,455,2017b,4572,whole,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D21,21,>,400000,E,aboveLOD
Hood-Agawam,N,N_2017b_4573,yes,455,2017b,4573,whole,ss,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,DI,2,,530,,
Hood-Agawam,N,N_2017b_4573,yes,455,2017b,4573,whole,ss,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D7,7,,11000,,
Hood-Agawam,N,N_2017b_4573,yes,455,2017b,4573,whole,ss,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D10,10,,6200000,,
Hood-Agawam,N,N_2017b_4573,yes,455,2017b,4573,whole,ss,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D14,14,,4.2E7,,
Hood-Agawam,N,N_2017b_4573,yes,455,2017b,4573,whole,ss,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D17,17,,6.9E7,,
Hood-Agawam,N,N_2017b_4573,yes,455,2017b,4573,whole,ss,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D21,21,,2.1E8,,
Hood-Agawam,N,N_2017b_4574,yes,455,2017b,4574,whole,hg,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,DI,2,,880,,
Hood-Agawam,N,N_2017b_4574,yes,455,2017b,4574,whole,hg,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D7,7,,1900,,
Hood-Agawam,N,N_2017b_4574,yes,455,2017b,4574,whole,hg,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D10,10,,1200,,
Hood-Agawam,N,N_2017b_4574,yes,455,2017b,4574,whole,hg,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D14,14,,2600,,
Hood-Agawam,N,N_2017b_4574,yes,455,2017b,4574,whole,hg,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D17,17,,59000,,
Hood-Agawam,N,N_2017b_4574,yes,455,2017b,4574,whole,hg,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D21,21,,4700000,,
Hood-Agawam,N,N_2017b_4575,yes,455,2017b,4575,reducedfat,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,DI,2,,1300,,
Hood-Agawam,N,N_2017b_4575,yes,455,2017b,4575,reducedfat,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D7,7,,1500,,
Hood-Agawam,N,N_2017b_4575,yes,455,2017b,4575,reducedfat,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D10,10,,1400000,,
Hood-Agawam,N,N_2017b_4575,yes,455,2017b,4575,reducedfat,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D14,14,,3.8E7,,
Hood-Agawam,N,N_2017b_4576,yes,455,2017b,4576,skim,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,DI,2,,670,,
Hood-Agawam,N,N_2017b_4576,yes,455,2017b,4576,skim,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D7,7,,1000,,
Hood-Agawam,N,N_2017b_4576,yes,455,2017b,4576,skim,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D10,10,,11000,,
Hood-Agawam,N,N_2017b_4576,yes,455,2017b,4576,skim,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D14,14,,7800000,,
Hood-Agawam,N,N_2017b_4576,yes,455,2017b,4576,skim,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D17,17,,1.8E8,,
Hood-Agawam,N,N_2017b_4577,yes,455,2017b,4577,skim,ss,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,DI,2,,690,,
Hood-Agawam,N,N_2017b_4577,yes,455,2017b,4577,skim,ss,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D7,7,,9800,,
Hood-Agawam,N,N_2017b_4577,yes,455,2017b,4577,skim,ss,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D10,10,,9200000,,
Hood-Agawam,N,N_2017b_4577,yes,455,2017b,4577,skim,ss,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D14,14,,3.5E7,,
Hood-Agawam,N,N_2017b_4577,yes,455,2017b,4577,skim,ss,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D17,17,,5.8E7,,
Hood-Agawam,N,N_2017b_4577,yes,455,2017b,4577,skim,ss,plastic,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D21,21,,1.6E8,,
Hood-Agawam,N,N_2017b_4578,yes,455,2017b,4578,lowfat,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,DI,2,,470,,
Hood-Agawam,N,N_2017b_4578,yes,455,2017b,4578,lowfat,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D7,7,,12000,,
Hood-Agawam,N,N_2017b_4578,yes,455,2017b,4578,lowfat,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D10,10,,1.1E7,,
Hood-Agawam,N,N_2017b_4578,yes,455,2017b,4578,lowfat,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D14,14,,2.9E7,,
Hood-Agawam,N,N_2017b_4578,yes,455,2017b,4578,lowfat,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D17,17,,2.4E8,,
Hood-Agawam,N,N_2017b_4578,yes,455,2017b,4578,lowfat,ss,paper,2017-08-29T00:00:00Z,2017-08-31T00:00:00Z,D21,21,,1.7E9,,
Hood-Barre,T,T_2015a_3688,yes,428,2015a,3688,whole,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,DI,2,,120,E,
Hood-Barre,T,T_2015a_3688,yes,428,2015a,3688,whole,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D7,7,,61,E,
Hood-Barre,T,T_2015a_3688,yes,428,2015a,3688,whole,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D10,10,,51,E,
Hood-Barre,T,T_2015a_3688,yes,428,2015a,3688,whole,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D14,14,,92,E,
Hood-Barre,T,T_2015a_3688,yes,428,2015a,3688,whole,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D17,17,,1200,,
Hood-Barre,T,T_2015a_3688,yes,428,2015a,3688,whole,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D21,21,,500,,
Hood-Barre,T,T_2015a_3689,yes,428,2015a,3689,reducedfat,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,DI,2,,160,E,
Hood-Barre,T,T_2015a_3689,yes,428,2015a,3689,reducedfat,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D7,7,,92,E,
Hood-Barre,T,T_2015a_3689,yes,428,2015a,3689,reducedfat,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D10,10,,110,E,
Hood-Barre,T,T_2015a_3689,yes,428,2015a,3689,reducedfat,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D14,14,,200,E,
Hood-Barre,T,T_2015a_3689,yes,428,2015a,3689,reducedfat,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D17,17,,200,E,
Hood-Barre,T,T_2015a_3689,yes,428,2015a,3689,reducedfat,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D21,21,,910,,
Hood-Barre,T,T_2015a_3690,yes,428,2015a,3690,skim,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,DI,2,,110,E,
Hood-Barre,T,T_2015a_3690,yes,428,2015a,3690,skim,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D7,7,,82,E,
Hood-Barre,T,T_2015a_3690,yes,428,2015a,3690,skim,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D10,10,,61,E,
Hood-Barre,T,T_2015a_3690,yes,428,2015a,3690,skim,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D14,14,,650,,
Hood-Barre,T,T_2015a_3690,yes,428,2015a,3690,skim,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D17,17,,7400,,
Hood-Barre,T,T_2015a_3690,yes,428,2015a,3690,skim,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D21,21,,220000,,
Hood-Barre,T,T_2015a_3691,yes,428,2015a,3691,lowfat,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,DI,2,,41,E,
Hood-Barre,T,T_2015a_3691,yes,428,2015a,3691,lowfat,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D7,7,,72,E,
Hood-Barre,T,T_2015a_3691,yes,428,2015a,3691,lowfat,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D10,10,,110,E,
Hood-Barre,T,T_2015a_3691,yes,428,2015a,3691,lowfat,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D14,14,,51,E,
Hood-Barre,T,T_2015a_3691,yes,428,2015a,3691,lowfat,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D17,17,,82,E,
Hood-Barre,T,T_2015a_3691,yes,428,2015a,3691,lowfat,hg,plastic,2015-01-05T00:00:00Z,2015-01-07T00:00:00Z,D21,21,,870,,
Hood-Barre,T,T_2015b_3841,yes,433,2015b,3841,whole,hg,plastic,2015-07-14T00:00:00Z,2015-07-16T00:00:00Z,DI,2,,92,E,
Hood-Barre,T,T_2015b_3841,yes,433,2015b,3841,whole,hg,plastic,2015-07-14T00:00:00Z,2015-07-16T00:00:00Z,D7,7,,82,E,
Hood-Barre,T,T_2015b_3841,yes,433,2015b,3841,whole,hg,plastic,2015-07-14T00:00:00Z,2015-07-16T00:00:00Z,D10,10,,140,E,
Hood-Barre,T,T_2015b_3841,yes,433,2015b,3841,whole,hg,plastic,2015-07-14T00:00:00Z,2015-07-16T00:00:00Z,D14,14,,930,,
Hood-Barre,T,T_2015b_3841,yes,433,2015b,3841,whole,hg,plastic,2015-07-14T00:00:00Z,2015-07-16T00:00:00Z,D17,17,,35000,,
Hood-Barre,T,T_2015b_3841,yes,433,2015b,3841,whole,hg,plastic,2015-07-14T00:00:00Z,2015-07-16T00:00:00Z,D21,21,,1.0E7,,
Hood-Barre,T,T_2015b_3842,yes,433,2015b,3842,reducedfat,hg,plastic,2015-07-14T00:00:00Z,2015-07-16T00:00:00Z,DI,2,,820,,
Hood-Barre,T,T_2015b_3842,yes,433,2015b,3842,reducedfat,hg,plastic,2015-07-14T00:00:00Z,2015-07-16T00:00:00Z,D7,7,,220,E,
Hood-Barre,T,T_2015b_3842,yes,433,2015b,3842,reducedfat,hg,plastic,2015-07-14T00:00:00Z,2015-07-16T00:00:00Z,D10,10,,120,E,
Hood-Barre,T,T_2015b_3842,yes,433,2015b,3842,reducedfat,hg,plastic,2015-07-14T00:00:00Z,2015-07-16T00:00:00Z,D14,14,,810,,
Hood-Barre,T,T_2015b_3842,yes,433,2015b,3842,reducedfat,hg,plastic,2015-07-14T00:00:00Z,2015-07-16T00:00:00Z,D17,17,,40000,,
Hood-Barre,T,T_2015b_3842,yes,433,2015b,3842,reducedfat,hg,plastic,2015-07-14T00:00:00Z,2015-07-16T00:00:00Z,D21,21,,130000,,
